PEOPLE_ID,Year,Term,Program,degree,curriculum,college,department,Course_ID,Course_Sub_Type,Course_Section,CREDIT,FINAL_GRADE
211000782,2023.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI207/ECEN204,LAB,01B,0.0,
221001493,2023.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI112,LECT,08,3.0,B+
221001493,2023.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,PHYS101C,TUT,05A,0.0,
202000936,2023.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI451/AIS351,LECT,02,3.0,B
202002147,2023.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI467/AIS331,LAB,02B,0.0,
221001493,2023.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,PHYS101C,LECT,05,4.0,C+
221001493,2023.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,SSCI001,LECT,02,2.0,A
221001646,2023.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH111i,TUT,01B,0.0,
202001947,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS490,PRAC,01,2.0,A
202001365,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS390,PRAC,01,2.0,F
202001365,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH301i,LECT,01,3.0,F
202001242,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS490,PRAC,01,2.0,A
202001365,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH301i,TUT,01A,0.0,
202000936,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS490,PRAC,01,2.0,A-
211000782,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI207/ECEN204,LECT,01,3.0,C-
202002035,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS490,PRAC,01,2.0,A+
202002609,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS490,PRAC,01,2.0,A
202002609,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS390,PRAC,01,2.0,A
211000782,2023.0,SUMMER,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI207/ECEN204,LAB,01A,0.0,
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI465/ECEN433,LAB,01A,0.0,
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LECT,01,3.0,A-
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS323,LAB,01A,0.0,
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LAB,01A,0.0,
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI467/AIS331,LECT,01,3.0,C
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LAB,02A,0.0,
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LAB,01B,0.0,
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LECT,01,3.0,D+
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS323,LECT,01,3.0,D
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LAB,01A,0.0,
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI461,LECT,02,3.0,B
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI313/ECEN428,LAB,01B,0.0,
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LECT,01,3.0,C-
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS496,PROJ,01,3.0,A
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LECT,01,3.0,B
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LECT,01,3.0,C+
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI451/AIS351,LAB,01A,0.0,
211000782,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH100,LECT,01,0.0,F
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LAB,01A,0.0,
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI313/ECEN428,LECT,01,3.0,B-
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI313/ECEN428,LAB,01B,0.0,
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LAB,01B,0.0,
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS496,PROJ,01,3.0,A-
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS302,LAB,01A,0.0,
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LECT,01,3.0,C+
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI467/AIS331,LAB,02B,0.0,
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LAB,01A,0.0,
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI465/ECEN433,LECT,01,3.0,B+
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS323,LAB,01C,0.0,
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LECT,01,3.0,F
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LAB,01A,0.0,
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS462,LECT,01,3.0,B-
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL202,LECT,27,3.0,B+
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI478,LECT,01,3.0,D
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LAB,01B,0.0,
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LECT,01,3.0,C
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LECT,01,3.0,A
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS323,LECT,01,3.0,C-
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS495,PROJ,01,3.0,A-
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LAB,01A,0.0,
202000936,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LECT,02,3.0,B
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS462,LAB,01A,0.0,
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS302,LECT,01,3.0,C+
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI315/ECEN427,LECT,04,3.0,B
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LECT,01,3.0,F
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LECT,01,3.0,A
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LAB,02B,0.0,
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LECT,02,3.0,B-
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS496,PROJ,01,3.0,A+
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LAB,01B,0.0,
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL202,LECT,18,3.0,A
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LAB,01C,0.0,
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LAB,01A,0.0,
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LECT,02,3.0,B-
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LECT,01,3.0,B+
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LAB,01A,0.0,
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS323,LAB,01B,0.0,
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LAB,01A,0.0,
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LECT,01,3.0,B+
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI467/AIS331,LECT,02,3.0,B
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LECT,01,3.0,C+
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS496,PROJ,01,3.0,A+
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS496,PROJ,01,3.0,B+
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI315/ECEN427,LECT,03,3.0,A-
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI315/ECEN427,LAB,04B,0.0,
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS490,PRAC,01,2.0,B
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI478,LAB,01A,0.0,
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LAB,01C,0.0,
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS496,PROJ,01,3.0,A+
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LECT,01,3.0,D
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LECT,01,3.0,C-
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI461,LAB,02A,0.0,
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LECT,02,3.0,B-
202002147,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LAB,01B,0.0,
202002035,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI482,LAB,01B,0.0,
211000782,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH100,TUT,01A,0.0,
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LAB,02A,0.0,
211000782,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS201,LAB,01B,0.0,
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS390,PRAC,01,2.0,A
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,SSCI201,LECT,01,2.0,A+
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS323,LECT,01,3.0,A
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI467/AIS331,LAB,01A,0.0,
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS302,LECT,01,3.0,A
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI313/ECEN428,LECT,01,3.0,B+
211000782,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI217,LAB,01B,0.0,
211000782,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS201,LECT,01,3.0,F
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH112i,LECT,01,3.0,F
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI315/ECEN427,LAB,03A,0.0,
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,LECT,01,3.0,A-
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LECT,01,3.0,C+
202002609,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LECT,02,3.0,A
211000782,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI217,LECT,01,3.0,F
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,TUT,01A,0.0,
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS201,LAB,02B,0.0,
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS302,LAB,01B,0.0,
211000782,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL003,LECT,06,0.0,F
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI322,LECT,02,3.0,C
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI208,LAB,01B,0.0,
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,LAB,01A2,0.0,
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,PHYS101C,LAB,04B,0.0,
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,LECT,01,3.0,D+
231001648,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL003,LECT,14,0.0,F
231001648,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH100,LECT,01,0.0,P
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ECEN101C,LAB,05C,0.0,
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI207/ECEN204,LAB,01A,0.0,
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,TUT,01A,0.0,
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH301i,TUT,01A,0.0,
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI112,LECT,02,3.0,D
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI205,LAB,07B,0.0,
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS201,LECT,02,3.0,B
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ECEN101C,LECT,05,3.0,C-
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS201,LAB,01A,0.0,
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI217,LAB,02B,0.0,
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI217,LECT,02,3.0,A
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL003,LECT,14,0.0,P
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH211,TUT,01B,0.0,
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ECEN101C,TUT,05A,0.0,
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL201,LECT,07,3.0,B+
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,LAB,01A2,0.0,
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH301i,TUT,01B,0.0,
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI322,LAB,02B,0.0,
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL201,LECT,04,3.0,A
231001648,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH100,TUT,01A,0.0,
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI208,LECT,01,3.0,A
231001648,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI205,LECT,02,3.0,C+
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI217,LECT,02,3.0,A-
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,LECT,01,3.0,A
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH112i,TUT,01A,0.0,
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI208,LECT,01,3.0,B
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ENGL202,LECT,09,3.0,A
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI208,LAB,01B,0.0,
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,LAB,01A1,0.0,
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH112i,TUT,01B,0.0,
221001265,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI212,TUT,01A,0.0,
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH301i,LECT,01,3.0,B+
221001646,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI217,LAB,02A,0.0,
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI112,LAB,02A,0.0,
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,MATH112i,LECT,01,3.0,F
231001648,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI205,LAB,02B,0.0,
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,PHYS101C,TUT,04B,0.0,
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ARTS201,LECT,01,2.0,B+
231001648,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,ARTS201,LECT,01,2.0,A
231001648,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI112,LECT,05,3.0,D+
231001648,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI112,LAB,05B,0.0,
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI467/AIS331,LAB,01A,0.0,
211000533,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,CSCI467/AIS331,LECT,01,3.0,A
221001493,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS201,LECT,01,3.0,B
231000053,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,PHYS101C,LECT,04,4.0,D
202001242,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS477,LAB,01A,0.0,
202001365,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS421,LECT,01,3.0,D
202001947,2024.0,SPRG,Undergraduate,Bachelor of Science,Artificial Intelligence,Information Technology and Computer Scie,Artificial Intelligence,AIS431,LAB,02A,0.0,
